frag_ID,repo_ID,repo_name,fragments,quality_requirements (ISO 25010),fragments_source
F373,150,macchina-io/macchina.io,"""The Open Service Platform (OSP) enables the creation, deployment and management of dynamically extensible, modular applications.""",Flexibility,https://docs.macchina.io/edge/00100-MacchinaIntroduction.html
F374,150,macchina-io/macchina.io,"""macchina.io EDGE defines generic interfaces for various kinds of sensors and devices.""",Maintainability,https://docs.macchina.io/edge/00100-MacchinaIntroduction.html
F375,150,macchina-io/macchina.io,"""Services for publish-subscribe based communication with browser-based applications using web sockets (WebEvent).""",Maintainability,https://docs.macchina.io/edge/00100-MacchinaIntroduction.html
F376,153,microsoft/azure_arc,"""We embrace a modular automation philosophy akin to Lego-like coding. Our content is designed to be reusable, comprehensive, repeatable, and above all, reliable.""",Maintainability,https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md#our-philosophy-and-core-design-principles
F377,153,microsoft/azure_arc,"""If it can or should be automated, rest assured, it will be automated. We believe in the power of automation, streamlining processes, and simplifying complex tasks.""",Performance Efficiency,https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md#our-philosophy-and-core-design-principles
F378,153,microsoft/azure_arc,"""Arc Jumpstart accommodates your infrastructure, whether it resides on-premises or in the cloud.""",Compatibility,https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md#our-mission-and-principles-empowering-seamless-azure-adaptive-cloud-adoption
F379,153,microsoft/azure_arc,"""Step-by-step instructions are provided, catering to users of all levels.""",Interaction Capability,https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md
F380,153,microsoft/azure_arc,"""Detailed screenshots provide visual context, enhancing your learning experience and making complex topics more accessible""",Interaction Capability,https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md
F381,153,microsoft/azure_arc,"""We pledge to support, advocate, and contribute to these projects, fostering an environment of mutual growth and innovation.""",Flexibility,https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md#our-commitment-to-the-open-source-community-elevating-excellence-together
F382,153,microsoft/azure_arc,"""Our extensive automation and scripting for scenarios and features undergo rigorous code reviews and testing, ensuring a standard of excellence.""","Security, Reliability",https://github.com/Azure/arc_jumpstart_docs/blob/main/docs/mission/_index.md#our-commitment-to-the-open-source-community-elevating-excellence-together
F383,166,nabto/nabto-embedded-sdk,"""Finally, it is best practice to verify the device authenticity when connecting: The device public key fingerprint is compared to what is cached from the pairing step: The device’s fingerprint is available to the client application after the connection is established.""",Reliability,https://docs.nabto.com/developer/platforms/common/connect.html
F384,166,nabto/nabto-embedded-sdk,"""Server Connect Token (SCT): This is a random string shared between client, device and basestation. The basestation uses this to prevent DoS attacks on devices.""",Security,https://docs.nabto.com/developer/platforms/common/connect.html
F385,166,nabto/nabto-embedded-sdk,"""A Nabto connection is based on UDP packets. To keep firewalls open for packets and to detect network failure, keep-alive packets are used.""",Performance Efficiency,https://docs.nabto.com/developer/platforms/common/connect.html
F386,166,nabto/nabto-embedded-sdk,"""Client application development is supported through high level SDKs on iOS and Android. Lower level C-based SDKs are available on Windows, macOS and Linux.""",Compatibility,https://docs.nabto.com/developer/platforms/common/intro.html
F387,166,nabto/nabto-embedded-sdk,"""You can use Device Discovery to connect to local devices you do not yet know the id of.""",Interaction Capability,https://docs.nabto.com/developer/platforms/common/intro.html
F388,167,nanomq/nanomq,"""Message Persistence: Preserve your business-critical data with built-in data persistence, and resume uploading automatically when the connection is restored.""",Reliability,https://nanomq.io/docs/en/latest/#key-features
F389,167,nanomq/nanomq,"""Blazing Fast: Achieve million-level TPS. Up to 10 times faster than Mosquitto on a multi-core CPU.""",Performance Efficiency,https://nanomq.io/docs/en/latest/#why-nanomq
F390,167,nanomq/nanomq,"""Multi-threading: Scale out easily to engage multiple cores with less CPU usage in the modern SMP system.""",Flexibility,https://nanomq.io/docs/en/latest/#why-nanomq
F391,167,nanomq/nanomq,"""Multi-Language Protocol: Support multiple protocols such as ZeroMQ/nanomsg/NNG/WebSocket.""",Compatibility,https://nanomq.io/docs/en/latest/#key-features
F392,167,nanomq/nanomq,"""Secure your IoT connections with TLS/SSL.""",Security,https://nanomq.io/docs/en/latest/#key-features
F393,167,nanomq/nanomq,"""Rule Engine: Unlock the flexibility of data with a SQL-based rule engine. Integrates with eKuiper to bring stream processing to the edge.""",Maintainability,https://nanomq.io/docs/en/latest/#key-features
F394,167,nanomq/nanomq,"""Cross-platform: Highly compatible and portable with any POSIX-based platform.""",Flexibility,https://nanomq.io/docs/en/latest/#why-nanomq
F395,182,opendatahub-io/ai-edge,"""Manages the near edge clusters and the AI/ML inference deployed on them in a GitOps manner using Red Hat Advanced Cluster Management for Kubernetes (ACM) and Red Hat OpenShift GitOps.""",Maintainability,https://github.com/opendatahub-io/ai-edge?tab=readme-ov-file#core-cluster
F396,182,opendatahub-io/ai-edge,"""Monitors and observes the deployed AI/ML inference workloads in the near edge environments using ACM and Red Hat OpenShift Observability.""",Flexibility,https://github.com/opendatahub-io/ai-edge?tab=readme-ov-file#core-cluster
F397,182,opendatahub-io/ai-edge,"""Packages different types of AI/ML models and serving runtimes into container images using Red Hat OpenShift Pipelines.""",Performance Efficiency,https://github.com/opendatahub-io/ai-edge?tab=readme-ov-file#core-cluster
F398,182,opendatahub-io/ai-edge,"""Continuously reconcile the state of the AI/ML workloads with the core cluster using ACM's pull model with Argo CD.""",Reliability,https://github.com/opendatahub-io/ai-edge?tab=readme-ov-file#near-edge-clusters
F399,182,opendatahub-io/ai-edge,"""Collect metrics of the AI/ML workloads and send them to the core cluster using Red Hat OpenShift Observability and ACM.""",Compatibility,https://github.com/opendatahub-io/ai-edge?tab=readme-ov-file#near-edge-clusters
F400,183,openshift/microshift,"""MicroShift is safe to change; it has means to automatically recover from faulty software or configuration updates that would render it unmanageable or non-operational.""",Reliability,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#design-goals
F401,183,openshift/microshift,"""MicroShift makes frugal use of system resources. It runs on <1GB RAM and <1 CPU core (Intel Atom- or ARM Cortex-class).""",Performance Efficiency,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#design-goals
F402,183,openshift/microshift,"""MicroShift does not require Kubernetes-expertise to configure, deploy, or lifecycle-manage it; Linux admins will find it behaves like any other Linux workload.""",Interaction Capability,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#design-goals
F403,183,openshift/microshift,"""MicroShift instances should run with least privileges."" ""MicroShift should minimize the number of open network ports.""",Security,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#security
F404,183,openshift/microshift,"""MicroShift is binary compatible with OpenShift and Kubernetes conforming.""",Maintainability,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#design-goals
F405,183,openshift/microshift,"""Minimal core: We keep MicroShift to a minimal set of functionality, but provide mechanisms for extension.""",Maintainability,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#design-principles
F406,183,openshift/microshift,"""MicroShift works seamlessly under adverse network conditions (e.g. disconnected or rarely connected, NAT'ed or firewalled, changing IP addresses, high latency, low bandwidth).""",Reliability,https://github.com/openshift/microshift/blob/main/docs/contributor/design.md#design-goals
F407,184,openvinotoolkit/model_server,"""OpenVINO™ Model Server can be scaled vertically by adding more resources or horizontally by adding more instances of the service on multiple hosts.""",Flexibility,https://github.com/openvinotoolkit/model_server/blob/main/docs/performance_tuning.md#scalability
F408,184,openvinotoolkit/model_server,"""They allow employing a dynamic library developed in C++ or C to perform arbitrary data transformations.""",Reliability,https://github.com/openvinotoolkit/model_server/blob/main/docs/custom_node_development.md#overview
F409,184,openvinotoolkit/model_server,"""By default, the OpenVINO Model Server containers start with the security context of a local account ovms with Linux UID 5000.""",Security,https://github.com/openvinotoolkit/model_server/blob/main/docs/security_considerations.md#security-considerations
F410,184,openvinotoolkit/model_server,"""The model format for the deployment is identical regardless of the employed accelerators.""",Interaction Capability,https://github.com/openvinotoolkit/model_server/blob/main/docs/accelerators.md#prepare-test-model
F411,184,openvinotoolkit/model_server,"""OpenVINO™ Model Server can be tuned to a single client use case or a high concurrency.""",Maintainability,https://github.com/openvinotoolkit/model_server/blob/main/docs/performance_tuning.md#adjusting-the-number-of-streams-in-cpu-and-gpu-target-devices
F412,184,openvinotoolkit/model_server,"""The PERFORMANCE_HINT plugin config property enables you to specify a performance mode for the plugin.""",Performance Efficiency,https://github.com/openvinotoolkit/model_server/blob/main/docs/performance_tuning.md#performance-hints
F413,184,openvinotoolkit/model_server,"""The execute function should not modify the buffers storing the input data because that would alter the data which potentially might be used in other pipeline nodes.""",Reliability,https://github.com/openvinotoolkit/model_server/blob/main/docs/custom_node_development.md#execute-function
F414,201,roflcoopter/viseron,""":::warning The implementation has not been audited by security experts. If you plan to expose Viseron to the internet I suggest coupling it with alternate authentication methods as well, such as Cloudflare Access or a VPN.""",Security,https://github.com/roflcoopter/viseron/blob/dev/docs/docs/documentation/configuration/authentication.md#authentication
F415,201,roflcoopter/viseron,"""At the moment there is no way to add more users through the web interface. This will be added in a future release.""",Interaction Capability,https://github.com/roflcoopter/viseron/blob/dev/docs/docs/documentation/configuration/authentication.md#adding-more-users
F416,201,roflcoopter/viseron,"""If you forget your password, you can reset it by deleting these files: /config/.viseron/onboarding /config/.viseron/auth After a restart, Viseron will once again prompt you to create an admin user.""",Reliability,https://github.com/roflcoopter/viseron/blob/dev/docs/docs/documentation/configuration/authentication.md#resetting-the-password
F417,201,roflcoopter/viseron,"""Viserons config consists of components. Every component provides different sets of domains (such as cameras, object detection, motion detection etc). These domains are then tied together, providing the full capabilities of Viseron.""",Maintainability,https://github.com/roflcoopter/viseron/blob/dev/docs/docs/documentation/configuration/components.md#components
F418,201,roflcoopter/viseron,"""You can mix and match components freely. For example you could use different object detectors for different cameras.""",Maintainability,https://github.com/roflcoopter/viseron/blob/dev/docs/docs/documentation/configuration/components.md#components
F419,203,saltstack/salt,"""A common source of confusion is determining when messages are passed in the clear and when they are passed using encryption. There are two rules governing this behaviour:      ClearFuncs is used for intra-master communication and during the initial authentication handshake between a minion and master during the key exchange.     AESFuncs is used everywhere else.""",Security,https://github.com/saltstack/salt/blob/master/doc/topics/development/architecture.rst#a-note-on-clearfuncs-vs-aesfuncs
F420,203,saltstack/salt,"""The salt-minion may fork other processes as required to do the work without blocking the main salt-minion process and this necessitates a mechanism by which those processes can communicate with each other.""",Reliability,https://github.com/saltstack/salt/blob/master/doc/topics/development/architecture.rst#event-system
F421,203,saltstack/salt,"""The number of workers is equivalent to the number of 'worker_threads' specified in the master configuration and is always at least one.""",Performance Efficiency,https://github.com/saltstack/salt/blob/master/doc/topics/development/architecture.rst#mworker
F422,203,saltstack/salt,"""Salt features a pluggable transport system to issue commands from a master to minions. The default transport is ZeroMQ.""",Maintainability,https://github.com/saltstack/salt/blob/master/doc/topics/development/architecture.rst#overview
F423,203,saltstack/salt,"""When a Salt master starts up, a number of processes are started, all of which are called 'salt-master' in a process-list but have various role categories.""",Maintainability,https://github.com/saltstack/salt/blob/master/doc/topics/development/architecture.rst#moving-pieces
F424,204,scaleoutsystems/fedn,"""By horizontally scaling the number of combiners, one can meet the needs of a growing number of clients.""",Flexibility,https://docs.scaleoutsystems.com/en/stable/architecture.html#architecture-overview
F425,204,scaleoutsystems/fedn,"""Importantly, clients uses remote procedure calls (RPC) to ask for model updates tasks, thus the clients not require any open ingress ports!""",Security,https://docs.scaleoutsystems.com/en/stable/architecture.html#architecture-overview
F426,204,scaleoutsystems/fedn,"""The package is based on entry points in the client code, and can be customized to fit the needs of the user. This allows for a high degree of flexibility in terms of what kind of training and validation tasks that can be performed on the client side.""",Flexibility,https://docs.scaleoutsystems.com/en/stable/architecture.html#architecture-overview
F427,204,scaleoutsystems/fedn,"""A combiner is an actor whose main role is to orchestrate and aggregate model updates from a number of clients during a training session.""",Maintainability,https://docs.scaleoutsystems.com/en/stable/architecture.html#architecture-overview
F428,204,scaleoutsystems/fedn,"""Tier 3 also contain a Reducer component, which is responsible for aggregating combiner-level models into a single global model. Further, it contains a StateStore database, which is responsible for storing various states of the network and training sessions.""",Reliability,https://docs.scaleoutsystems.com/en/stable/architecture.html#architecture-overview
F429,207,sensiml/piccolo,"""The MQTT-SN Interface has been replaced with the new Simple Streaming format. We still support the MQTT-SN interface, but we will not be maintaining or adding any new features going forward.""",Maintainability,https://github.com/sensiml/piccolo/blob/main/docs/source/mqtt-specification/introduction.rst#mqtt-sn-introduction
F430,207,sensiml/piccolo,"""To support a seamless experience across a variety of hardware platforms we needed a hardware-agnostic specification to manage sensors across an IoT stack.""",Flexibility,https://github.com/sensiml/piccolo/blob/main/docs/source/mqtt-specification/introduction.rst#mqtt-sn-introduction
F431,207,sensiml/piccolo,"""By using MQTT and MQTT-SN protocols, it is possible to reuse the code and the overall code footprint can be minimized for the devices that have to retain dev-time and run-time protocol functionality.""",Performance Efficiency,https://github.com/sensiml/piccolo/blob/main/docs/source/mqtt-specification/introduction.rst#overview
F432,207,sensiml/piccolo,"""The application messaging for this interface specification uses the well established MQTT and MQTT-SN protocols to interface with host applications or IoT cloud platforms.""",Compatibility,https://github.com/sensiml/piccolo/blob/main/docs/source/mqtt-specification/introduction.rst#overview
F433,207,sensiml/piccolo,"""At a minimum, this involves basic connectivity for controlling the collection and data logging of sensor data from the hardware platform.""",Reliability,https://github.com/sensiml/piccolo/blob/main/docs/source/mqtt-specification/introduction.rst#objectives
F434,210,simpleiot/simpleiot,"""With any long running process, it is important to not only Start it, but also to be able to cleanly Stop it. This is important for testing, but is also good practice. Nothing runs forever so we should never operate under this illusion.""",Reliability,https://github.com/simpleiot/simpleiot/blob/master/docs/ref/architecture-app.md#application-lifecycle
F435,210,simpleiot/simpleiot,"""The simplicity of this architecture makes it easy to extend with new functionality by writing a new client.""",Maintainability,https://github.com/simpleiot/simpleiot/blob/master/docs/ref/architecture-app.md#application-architecture
F436,210,simpleiot/simpleiot,"""This project uses NATS.io for messaging. Some reasons: allows us to push realtime data to an edge device behind a NAT, on cellular network, etc -- no public IP address, VPN, etc required. is more efficient than HTTP as it shares one persistent TCP connection for all messages.""",Performance Efficiency,https://github.com/simpleiot/simpleiot/blob/master/docs/ref/architecture-system.md#device-communication-and-messaging
F437,210,simpleiot/simpleiot,"""Clients can exist inside the Simple IoT application or as external processes written in any language that connect via NATS.""",Compatibility,https://github.com/simpleiot/simpleiot/blob/master/docs/ref/architecture-app.md#application-architecture
F438,217,smartfog/fogflow,"""FogFlow is a distributed execution framework to dynamically orchestrate IoT services over cloud and edges, in order to reduce internal bandwidth consumption and offer low latency and fast response time.""",Performance Efficiency,https://github.com/smartfog/fogflow/blob/development/docs/en/source/introduction.rst
F439,217,smartfog/fogflow,"""By providing automated and optimized IoT service orchestration with high scalability and reliability, FogFlow helps infrastructure providers to largely reduce their operation cost.""",Reliability,https://github.com/smartfog/fogflow/blob/development/docs/en/source/introduction.rst
F440,217,smartfog/fogflow,"""FogFlow provides a standard-based and data-centric edge programming model for IoT service providers to easily and fast realize their services for various business demands.""",Maintainability,https://github.com/smartfog/fogflow/blob/development/docs/en/source/introduction.rst#technical-benefit
F441,217,smartfog/fogflow,"""based on the standardized and unified data model and communicatino interface, namely NGSI, FogFlow is able to see the content of all data generated by sensors and data processing tasks in the system""",Compatibility,https://github.com/smartfog/fogflow/blob/development/docs/en/source/introduction.rst#high-level-view
F442,217,smartfog/fogflow,"""For example, for service consumers, they can specify which type of results are expected under which type of QoS within which geo-scope; for data providers, they can specify how their data should be utilized by whom.""",Security,https://github.com/smartfog/fogflow/blob/development/docs/en/source/introduction.rst#high-level-view
F443,225,thin-edge/thin-edge.io,"""The primary goal of thin-edge.io is to simplify the connection of edge devices to the cloud by providing a secure and reliable cloud connectivity as well as a device management agent.""",Security,https://thin-edge.github.io/thin-edge.io/understand/faq/#design-principles
F444,225,thin-edge/thin-edge.io,"""The main motivation to use Rust is security: Rust avoids many security vulnerabilities and threading issues at compile time. With the type system of Rust you write software that is free from typical security flaws: undefined behavior, data races or any memory safety issues.""",Security,https://thin-edge.github.io/thin-edge.io/understand/faq/#why-use-rust
F445,225,thin-edge/thin-edge.io,"""Reliability - thin-edge.io components can survive in chaotic environments as network outages and process restarts happen.""",Reliability,https://thin-edge.github.io/thin-edge.io/understand/faq/#design-principles
F446,225,thin-edge/thin-edge.io,"""Efficiency - thin-edge.io lets users build applications that can run on constrained device hardware and with limited bandwidth networks.""",Performance Efficiency,https://thin-edge.github.io/thin-edge.io/understand/faq/#design-principles
F447,225,thin-edge/thin-edge.io,"""Interoperability - thin-edge.io lets the users integrate components producing or consuming telemetry data, northbound with cloud platforms, southbound with sensors as well as for east-west communication between analytics components.""",Compatibility,https://thin-edge.github.io/thin-edge.io/understand/faq/#design-principles
F448,225,thin-edge/thin-edge.io,"""MQTT client libraries are available for 25+ programming languages (see MQTT.org]).""",Compatibility,https://thin-edge.github.io/thin-edge.io/understand/faq/#why-does-thin-edgeio-use-mqtt-for-ipc
F449,225,thin-edge/thin-edge.io,"""Using an IPC mechanism (and not a library) makes it easier to dynamically plug together components during runtime (instead of recompiling the software).""",Maintainability,https://thin-edge.github.io/thin-edge.io/understand/faq/#why-is-thin-edgeio-an-executable-binary-and-not-a-library
F450,225,thin-edge/thin-edge.io,"""Multi-cloud - thin-edge.io enables users to connect their edge devices with multiple clouds. The actual cloud used can be decided at run-time by the end-user.""",Flexibility,https://thin-edge.github.io/thin-edge.io/understand/faq/#design-principles
F451,235,TRUMPF-IoT/saf,"""A distributed application built upon the Service Application Framework (SAF) consists at least of two things: A SAF Host and a SAF Plug-in. The SAF Host is responsible for loading and initializing the SAF Infrastructure Services and for loading and initializing the SAF Plug-ins.""",Maintainability,https://github.com/TRUMPF-IoT/saf/blob/master/docs/index.md#overview
F452,235,TRUMPF-IoT/saf,"""The Main Container stores the Infrastructure Services that are shared with the Plug-ins because they are added to the Plug-in specific DI containers as well.""",Maintainability,https://github.com/TRUMPF-IoT/saf/blob/master/docs/diContainerOverview.md#saf-dependency-injection-di-container-overview
F453,235,TRUMPF-IoT/saf,"""SAFs messaging infrastructure provides a pub/sub messaging service used from SAF Plug-ins to communicate with each other.""",Compatibility,https://github.com/TRUMPF-IoT/saf/blob/master/docs/infrastructureAndToolboxServices.md#messaging-infrastructure
F454,235,TRUMPF-IoT/saf,"""Communication between plug-ins running in the same host instance as well as the communication between plug-ins running in different SAF Host instances is done through SAFs messaging infrastructure, which mainly provides a pub/sub messaging service.""",Reliability,https://github.com/TRUMPF-IoT/saf/blob/master/docs/infrastructureAndToolboxServices.md#saf-infrastructure-services
F455,235,TRUMPF-IoT/saf,"""SAF runs on .NET Core and can easily be integrated into ASP.NET Core applications.""",Flexibility,https://github.com/TRUMPF-IoT/saf/blob/master/docs/index.md#smart-application-framework-saf
F456,235,TRUMPF-IoT/saf,"""SAFs storage infrastructure provides a service to store key/value pairs. The storage is local to one single SAF Host and can be used by all Plug-ins loaded from that host instance.""",Performance Efficiency,https://github.com/TRUMPF-IoT/saf/blob/master/docs/infrastructureAndToolboxServices.md#storage-infrastructure
F457,241,WasmEdge/WasmEdge,"""WasmEdge is a standalone WebAssembly runtime where all WebAssembly bytecode runs independently within this execution sandbox, rather than being managed by the OS. Access to system resources, whether files, hardware, or internet connections, can only be achieved through the WebAssembly system interfaces provided by this virtual machine.""",Security,https://github.com/WasmEdge/WasmEdge/blob/master/docs/self-assessment.md#security-functions-and-features
F458,241,WasmEdge/WasmEdge,"""The WasmEdge ecosystem can be separated into the above layers: Core, Plug-ins, Tools, and Language supports.""",Maintainability,https://github.com/WasmEdge/WasmEdge/blob/master/docs/ecosystem.md#introduction
F459,241,WasmEdge/WasmEdge,"""WasmEdge follows a 90 days disclosure timeline. For known public security vulnerabilities, we will disclose the disclosure as soon as possible after receiving the report.""",Reliability,https://github.com/WasmEdge/WasmEdge/blob/master/docs/self-assessment.md#security-issue-resolution
F460,241,WasmEdge/WasmEdge,"""WasmEdge is a lightweight, high-performance, and extensible WebAssembly runtime. It is the fastest Wasm VM today.""",Performance Efficiency,https://github.com/WasmEdge/WasmEdge/blob/master/docs/self-assessment.md#overview
F461,241,WasmEdge/WasmEdge,"""The pull request must be approved by WasmEdge maintainer, committer or reviewers before merge. The pull request must pass the CI jobs before merge.""",Maintainability,https://github.com/WasmEdge/WasmEdge/blob/master/docs/self-assessment.md#secure-development-practices
F462,242,watson-intu/self,"""The body.json is eventually going away in future releases to be replaced by a cloud based graph.""",Maintainability,https://github.com/watson-intu/self-docs/blob/94f376527082cfd25c225b2f99a5304d6955576f/faqs/architecture/architecture.md
F463,242,watson-intu/self,"""According to the Self architecture document, the different subsystems (sensors, models, actuators, agency) have their own blackboard. Are these blackboard separated? If yes, do their agents talk to one another in the same environment?",Maintainability,https://github.com/watson-intu/self-docs/blob/94f376527082cfd25c225b2f99a5304d6955576f/faqs/architecture/architecture.md
F464,242,watson-intu/self,"""We are working to allow a single Intu instance in the cloud to handle a large number of users at the same time.""",Reliability,https://github.com/watson-intu/self-docs/blob/94f376527082cfd25c225b2f99a5304d6955576f/faqs/architecture/architecture.md
F465,242,watson-intu/self,"""Sometimes some services we communicate with can act as orchestration layers. However, usually we handle orchestration within an agent inside Intu.""",Performance Efficiency,https://github.com/watson-intu/self-docs/blob/94f376527082cfd25c225b2f99a5304d6955576f/faqs/architecture/architecture.md
F466,247,Xilinx/Vitis-AI,"""Vitis™ AI 3.5 supports Zynq™ Ultrascale+™ and Versal™ AI Core architectures, however the IP for these devices is now considered mature and will not be updated with each release. Users should understand that we will continue to support these targets into the future and Vitis AI will update the pre-built board images and reference designs for these architectures with each major release (ie, 4.0).""",Flexibility,https://xilinx.github.io/Vitis-AI/3.5/html/docs/workflow.html?highlight=architecture#supported-evaluation-targets
F467,247,Xilinx/Vitis-AI,"""In the early stages of evaluation, it is recommended that developers obtain and leverage a supported Vitis AI target platform. Several AMD evaluation platforms are directly supported with pre-built SD card images that enable the developer to evaluate the Vitis AI workflow. Because these images are ready-to-use, there is no immediate need for the developer to master the integration of the DPU IP.""",Interaction Capability,https://xilinx.github.io/Vitis-AI/3.5/html/docs/workflow.html?highlight=architecture#first-steps
F468,247,Xilinx/Vitis-AI,"""For minor releases (x.5), users wishing to leverage these architectures have two choices:      Leverage Vitis™ AI 3.0 for initial evaluation and development.     Build a custom board Petalinux image for their target leveraging the Vitis AI 3.5 runtime and libraries.""",Maintainability,https://xilinx.github.io/Vitis-AI/3.5/html/docs/workflow.html?highlight=architecture#supported-evaluation-targets
F469,247,Xilinx/Vitis-AI,"""Also important is to review the Vitis AI Model Zoo performance metrics which will allow you to contrast the relative performance of each target family.""",Performance Efficiency,https://xilinx.github.io/Vitis-AI/3.5/html/docs/workflow.html?highlight=architecture#first-steps
F470,261,galliot-us/smart-social-distancing,"""The application architecture consists of two main parts that should be run separately; the Dashboard and the Processor.""",Maintainability,https://galliot.us/blog/smart-social-distancing-new-codebase-architecture/
F471,261,galliot-us/smart-social-distancing,"""The Core creates an internal thread to perform the actual processing in a multithreaded fashion. This way, we can ensure that the Core is always listening on the cmd_queue, even while processing videos.""",Performance Efficiency,https://galliot.us/blog/smart-social-distancing-new-codebase-architecture/
F472,261,galliot-us/smart-social-distancing,"""If the Core component is not ready yet, the API will wait until the Core is up and ready and the queues are accessible.""",Reliability,https://galliot.us/blog/smart-social-distancing-new-codebase-architecture/
F473,261,galliot-us/smart-social-distancing,"""We have achieved shippability and accessibility by 'Dockerizing' the Smart Social Distancing application.""","Flexibility, Compatibility",https://galliot.us/blog/smart-social-distancing-new-codebase-architecture/
F474,261,galliot-us/smart-social-distancing,"""Users can access these statistics through the Dashboard at any time.""",Interaction Capability,https://galliot.us/blog/smart-social-distancing-new-codebase-architecture/
F475,259,motion-ai/open-horizon,"""Patterns are composed of services and depend on a successful service build.""",Maintainability,https://github.com/motion-ai/open-horizon/blob/master/docs/PATTERN.md#1-introduction
F476,259,motion-ai/open-horizon,"""There is one implementation of each script with a copy in every base service (e.g. base-ubuntu).""",Maintainability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#introduction
F477,259,motion-ai/open-horizon,"""The service container for the yolo service is built from the base-ubuntu container.""",Maintainability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#example-2-yolo
F478,259,motion-ai/open-horizon,"""Multiple architectures are supported through the build.json configuration file.""",Maintainability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#-buildjson
F479,259,motion-ai/open-horizon,"""Call the hzn_init() function with no arguments and expect a non-zero length string as result.""",Reliability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#step-1---initialize-status
F480,259,motion-ai/open-horizon,"""If the environment variable HZN_EXCHANGE_APIKEY is defined and the pattern is found in the exchange, the details for the pattern will be downloaded and added to the status.""",Reliability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#-hzn_init
F481,259,motion-ai/open-horizon,"""Nodes registered with a pattern may be tested with the make nodes-test command.""",Reliability,https://github.com/motion-ai/open-horizon/blob/master/docs/PATTERN.md#34-test-nodes
F482,259,motion-ai/open-horizon,"""Performs nodes-clean and then purges bluehorizon, horizon, and horizon-cli packages from node.""",Reliability,https://github.com/motion-ai/open-horizon/blob/master/docs/PATTERN.md#46-make-nodes-purge
F483,259,motion-ai/open-horizon,"""These services are all designed on a common pattern to provide a low-latency response to status requests with providing asynchronous updates.""",Performance Efficiency,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#introduction
F484,259,motion-ai/open-horizon,"""When a service container is instantiated on a node it is provided with a set of environment variables by the Open Horizon edge fabric.""",Performance Efficiency,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#introduction
F485,259,motion-ai/open-horizon,"""This service continuously updates the CPU percentage utilization with a value between 0.0 and 100.0.""",Performance Efficiency,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#example-1-cpu
F486,259,motion-ai/open-horizon,"""The build process currently only supports building single Docker container image and uses a single Dockerfile for all architectures.""",Flexibility,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#-dockerfile
F487,259,motion-ai/open-horizon,"""HZN_EXCHANGE_URL - the exchange host URL""",Security,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#introduction
F488,259,motion-ai/open-horizon,"""HZN_ORGANIZATION - the organization for the service (e.g. github@dcmartin.com)""",Security,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#introduction
F489,259,motion-ai/open-horizon,"""The script detects if an executable program exists with the name of the service and .sh appended; if it does exist, the executable is invoked as a background process.""",Functional Suitability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#-service_label
F490,259,motion-ai/open-horizon,"""The last section of the run.sh script utilizes the socat utility to listen on a designated port and respond by invoking the service.sh script.""",Functional Suitability,https://github.com/motion-ai/open-horizon/blob/master/docs/DESIGN.md#step-3---respond-to-http
